0,4,4,0,0,84,76,81
1,3,2,1,1,30,59,51
0,0,1,1,0,63,61,64
1,4,5,0,1,79,78,83
1,2,0,0,1,51,72,63
1,3,0,0,1,66,70,67
1,3,1,0,1,63,69,66
1,3,1,1,1,71,78,81
1,2,4,0,1,69,76,71
1,2,0,1,1,70,81,76
0,3,2,0,1,67,59,59
1,2,2,0,1,53,48,49
1,1,3,1,1,50,62,62
1,2,5,0,1,59,63,61
1,2,5,1,0,54,72,68
0,4,0,0,1,81,72,70
0,2,5,0,1,69,58,52
0,4,5,0,1,87,84,76
1,1,3,0,1,88,84,88
1,4,3,0,1,52,53,55
1,2,2,0,1,60,61,57
1,3,2,0,0,77,83,84
0,2,1,1,0,47,49,49
0,2,0,0,1,76,65,58
1,1,0,0,0,92,100,100
1,4,2,0,1,87,87,84
1,3,5,0,1,74,82,81
0,0,2,0,0,67,60,69
0,1,0,1,1,56,47,48
1,3,1,0,1,84,92,90
0,1,1,0,1,73,54,57
0,3,4,1,1,75,65,65
0,3,5,0,0,70,72,67
0,2,5,0,1,79,72,72
0,2,3,0,0,86,77,80
1,1,5,0,0,77,83,91
0,3,5,1,0,58,67,67
0,2,0,1,0,70,66,68
1,3,4,0,1,69,67,78
0,3,0,0,0,94,97,95
1,4,0,1,1,76,82,81
1,2,5,0,1,71,72,69
0,2,1,0,1,76,72,73
0,3,3,1,1,85,78,81
0,2,2,0,1,94,84,80
0,4,4,0,1,91,82,74
0,3,1,0,0,100,100,98
0,1,5,0,1,65,66,61
1,3,3,1,1,68,79,78
0,2,5,1,1,59,60,56
1,1,3,0,1,73,87,89
0,1,0,1,0,76,83,78
1,2,2,0,1,86,92,83
1,2,1,0,0,75,74,80
0,3,2,0,1,68,53,53
1,3,5,1,1,68,73,71
0,3,0,0,1,59,62,52
0,1,3,0,1,84,80,77
0,3,0,1,1,67,58,58
0,2,1,1,1,59,64,60
0,2,3,1,1,58,66,67
0,3,1,0,1,72,62,60
1,0,1,0,1,61,65,59
1,1,2,1,1,55,70,60
1,3,3,0,1,41,51,53
1,3,0,1,1,36,45,44
0,4,1,0,0,84,75,75
0,4,1,1,1,57,45,42
1,2,1,0,1,81,96,93
0,0,2,0,1,59,60,50
0,3,0,1,1,66,56,56
0,2,0,1,0,65,62,63
1,2,1,0,1,65,85,80
1,0,2,1,0,53,77,75
0,1,2,0,1,79,69,70
1,2,1,0,0,89,86,92
1,4,5,1,1,85,91,88
1,2,0,0,1,79,93,81
1,1,1,0,0,83,96,96
1,4,2,1,1,62,71,61
1,4,0,0,1,64,68,60
1,4,3,0,1,66,65,76
1,1,2,1,1,36,52,51
1,2,2,0,1,74,77,72
1,1,3,0,0,85,96,95
1,2,5,0,0,44,69,68
1,4,0,0,0,68,78,77
1,2,0,0,0,59,66,71
0,1,5,0,1,64,57,52
1,2,0,1,1,62,74,74
0,2,4,1,1,45,53,45
0,3,5,0,1,85,81,83
0,2,2,0,1,45,48,46
0,1,1,0,1,81,66,58
0,2,5,0,1,65,70,57
1,2,5,1,1,48,60,55
1,2,5,0,1,59,66,69
1,2,0,0,0,80,88,90
1,0,3,0,0,66,80,75
1,1,3,0,0,80,93,99
0,4,2,1,1,47,54,48
1,1,5,0,1,74,90,83
0,1,3,1,1,55,59,49
0,3,1,0,1,100,93,89
0,2,2,0,1,83,84,78
0,2,1,0,1,76,74,67
0,4,2,0,0,87,83,80
0,2,2,0,1,28,27,23
0,3,2,0,0,76,78,79
1,4,3,0,1,86,87,90
1,0,3,1,1,65,64,73
0,3,4,0,1,88,72,78
1,3,4,0,0,87,95,100
0,3,2,0,1,51,53,45
0,3,1,0,0,67,62,67
1,2,2,0,1,70,77,76
1,0,1,0,1,72,77,77
0,0,1,1,0,75,67,67
0,3,2,0,1,83,74,80
1,1,1,0,1,82,97,90
0,2,0,0,1,77,77,71
0,2,0,0,1,80,66,66
1,0,5,0,0,67,86,86
0,4,5,0,1,80,72,62
0,3,5,0,1,58,47,45
